,Longitude,Latitude,TimeStampInMS,User
674,212535610,523547685,1641394840341,User1
675,212487243,523347434,1641396196100,User1
676,212402515,523380089,1641402167482,User1
677,212486934,523347969,1641402370380.6,User1
678,212430114,523362236,1641403257151.8,User1
679,212403450,523381690,1641404143923.0,User1
680,212421398,523414955,1641405030694.2,User1
681,212421169,523418235,1641405917465.4,User1
682,212486691,523347961,1641401926995,User1
683,212420518,523418219,1641406360851,User1
684,212374286,523380546,1641413719945.5,User1
685,212455863,523363037,1641413927966.5,User1
686,212486991,523347434,1641414135987.5,User1
687,212373900,523384059,1641413615935,User1
688,212487337,523347453,1641414239998,User1
689,200422096,503563080,1641451937264,User1
690,200390148,503485832,1641452318000,User1
691,202995815,496021576,1641459901164,User1
692,212486991,523347434,1641442454127.111,User1
693,209487266,516716728,1641445363263.3333,User1
694,200420398,503566627,1641448272399.5557,User1
695,200330257,503523254,1641451181535.7778,User1
696,200391330,503485107,1641454090672.0,User1
697,198598918,499954872,1641456999808.2222,User1
698,202997016,496022377,1641459908944.4443,User1
699,204049072,495451660,1641462818080.6667,User1
700,202914733,494595565,1641465727216.889,User1
701,212487338,523347448,1641440999559,User1
702,202920266,494594195,1641467181785,User1
703,202836792,494553242,1641472694642,User1
704,202924996,494591865,1641472574233,User1
705,203150849,494595510,1641473989000,User1
706,203184918,494564704,1641480281000,User1
707,203189677,494564601,1641480297000,User1
708,203170214,494578869,1641480005277,User1
709,203218888,494594630,1641480360000,User1
710,201079102,494057388,1641488381686,User1
711,203187408,494594726,1641486239741.5,User1
712,201331958,494704742,1641487011208.5,User1
713,201078948,494057388,1641487782675.5,User1
714,201065654,493979148,1641488554142.5,User1
715,200986080,493900184,1641489325609.5,User1
716,203213292,494591623,1641485854008,User1
717,200986696,493900306,1641489711343,User1
718,200987167,493897895,1641491809595.8333,User1
719,201051845,493889884,1641492665349.5,User1
720,201155681,493652877,1641493521103.1667,User1
721,200984954,493897436,1641491381719,User1
722,201154754,493652572,1641493948980,User1
723,201154754,493652572,1641495411137,User1
724,200980601,493901595,1641497707373,User1
725,200996166,493908201,1641498309931,User1
726,201018156,493875329,1641498430994,User1
727,201049897,493912470,1641498552033,User1
728,201059752,493951158,1641498673130,User1
729,201393658,494384597,1641499288952,User1
730,201381209,494681175,1641499652139,User1
731,200985890,493894979,1641498068379,User1
732,202920345,494593186,1641500637207,User1
733,203436669,494204043,1641547696000,User1
734,203554921,493059846,1641548974826,User1
735,203242904,492892384,1641550796717,User1
736,203149474,492863376,1641552751237,User1
737,203150611,492860923,1641552871636,User1
738,203243004,492892389,1641553113438,User1
739,203150457,492860995,1641553625772,User1
740,203242967,492892385,1641553957344,User1
741,203096690,492725830,1641554920226,User1
742,203098060,492720121,1641555040289,User1
743,203145850,492858024,1641555647096,User1
744,203242996,492892393,1641555894661,User1
745,202926087,494592317,1641545980734,User1
746,203144438,492858986,1641556498000,User1
747,202171115,494677620,1641578390000,User1
748,203144546,492858556,1641556779512,User1
749,202926090,494592289,1641580675384,User1
750,202915153,494596214,1641630468761.6667,User1
751,202952136,494507865,1641630767657.0,User1
752,203153858,494600410,1641631066552.3333,User1
753,202914725,494596332,1641630319314,User1
754,203150123,494602007,1641631216000,User1
755,203171310,494580891,1641632107000,User1
756,203173346,494576994,1641632138000,User1
757,203179943,494572254,1641632184000,User1
758,203183626,494567277,1641632230000,User1
759,203163562,494598952,1641634302016,User1
760,203190956,494568222,1641635158467,User1
761,203161349,494587436,1641635950022,User1
762,202848385,494529034,1641637174000,User1
763,202831827,494547799,1641637205000,User1
764,203150393,494593358,1641631800360,User1
765,202919715,494593277,1641637328616,User1
766,201071568,494037209,1641640862902,User1
767,201060677,493883018,1641642011608,User1
768,201036987,493875427,1641642252143,User1
769,202914524,494595184,1641639543168.3572,User1
770,201331958,494704742,1641639984527.0715,User1
771,201074390,494030838,1641640425885.7856,User1
772,201250495,493572883,1641640867244.5,User1
773,201037483,493874702,1641641308603.2144,User1
774,201037635,493874740,1641641749961.9285,User1
775,201026439,493885192,1641642191320.6428,User1
776,202926241,494592297,1641639322489,User1
777,201027001,493885444,1641642412000,User1
778,201035633,493875847,1641643391990,User1
779,201019783,493879928,1641643300906.0,User1
780,201027278,493879966,1641643601390.0,User1
781,201027278,493879966,1641643901874.0,User1
782,200971755,493298568,1641644202358.0,User1
783,200955429,493249816,1641644502842.0,User1
784,201019289,493880788,1641643150664,User1
785,200955171,493249684,1641644653084,User1
786,200947132,493248939,1641652367002.6667,User1
787,201250495,493572883,1641652758704.0,User1
788,201323432,493673248,1641653150405.3333,User1
789,200944445,493250334,1641652171152,User1
790,201320682,493670868,1641653346256,User1
791,201224567,493669889,1641662835591,User1
792,201356725,493960684,1641663227450,User1
793,201366503,494359533,1641663681019,User1
794,201321323,493669988,1641662595490,User1
795,202926283,494592292,1641665005553,User1
796,202915267,494596405,1641712064538.3333,User1
797,201331958,494704742,1641712800723.0,User1
798,200987758,493896675,1641713536907.6667,User1
799,202916272,494596154,1641711696446,User1
800,200988034,493895807,1641713905000,User1
801,200872466,493858140,1641715516000,User1
802,200865560,493855747,1641715531000,User1
803,200882404,493807744,1641716874737,User1
804,200805164,493750055,1641717138000,User1
805,200785329,493728581,1641717775000,User1
806,200787816,493726371,1641717790000,User1
807,200796490,493727478,1641717805000,User1
808,200837410,493721923,1641717836000,User1
809,200876148,493714729,1641717879282,User1
810,200938133,493717725,1641718482073,User1
811,200902573,493638910,1641718790000,User1
812,200915740,493644489,1641718822000,User1
813,200963790,493645471,1641718870000,User1
814,201010436,493637400,1641718961925,User1
815,201048339,493671453,1641719807579,User1
816,200882404,493807744,1641721513009,User1
817,200788401,493796960,1641722095075,User1
818,200815957,493851299,1641724054000,User1
819,200807817,493840092,1641724741440,User1
820,200982046,493888015,1641715389878,User1
821,200993273,493898662,1641725102000,User1
822,200994071,493888282,1641729504142.1667,User1
823,200371456,494776000,1641729955884.5,User1
824,200309123,494783859,1641730407626.8333,User1
825,200987104,493888139,1641729278271,User1
826,200309342,494783868,1641730633498,User1
827,200259380,494863548,1641735811363,User1
828,199463234,496015892,1641739460000,User1
829,200627651,496654205,1641740412000,User1
830,200541725,499808235,1641743536848,User1
831,200798473,500931702,1641744661000,User1
832,200832195,502439575,1641746242556,User1
833,200307140,494789733,1641735918820.6,User1
834,200313167,494854888,1641736860759.8,User1
835,200259609,494864044,1641737802699.0,User1
836,199359169,495829658,1641738744638.2,User1
837,199466285,496016960,1641739686577.4,User1
838,199578876,496214294,1641740628516.6,User1
839,200627307,496654205,1641741570455.8,User1
840,199514522,498310775,1641742512395.0,User1
841,200541934,499807090,1641743454334.2,User1
842,200663051,500403366,1641744396273.4,User1
843,200798435,500931777,1641745338212.6,User1
844,201015300,501263160,1641746280151.8,User1
845,200832996,502443428,1641747222091.0,User1
846,200394496,503129386,1641748164030.2,User1
847,202539062,505969352,1641749105969.4,User1
848,200412127,494798576,1641735447851,User1
849,202536985,505969894,1641749576939,User1
850,202537593,505972061,1641752295791.5,User1
851,208413658,519538421,1641755533208.5,User1
852,212486877,523348426,1641758770625.5,User1
853,202535564,505970504,1641750677083,User1
854,212486779,523348427,1641760389334,User1
855,212487010,523347358,1641800113565.1667,User1
856,212348728,523390121,1641801013687.5,User1
857,212143688,523359527,1641801913809.8333,User1
858,212487205,523347361,1641799663504,User1
859,212144210,523359076,1641802363871,User1
860,212027210,523313731,1641802630000,User1
861,212160400,523371300,1641802567000,User1
862,210419336,522480209,1641804070000,User1
863,210089496,522209618,1641818800916,User1
864,210101688,522211742,1641818894000,User1
865,210118363,522199127,1641819019000,User1
866,210132980,522198101,1641819082000,User1
867,210078965,522218816,1641818727661,User1
868,210160627,522166574,1641819789042,User1
869,210137214,522189369,1641827491546.5,User1
870,210122947,522202033,1641827615769.5,User1
871,210081558,522215538,1641827739992.5,User1
872,210137483,522189533,1641827429435,User1
873,210081543,522215551,1641827802104,User1
874,210049426,522222300,1641832891448,User1
875,210039686,522256994,1641833024299,User1
876,210005554,522294593,1641833148000,User1
877,209982173,522335985,1641833289632,User1
878,210070738,522220603,1641832770951,User1
879,210352798,522539709,1641834140000,User1
880,212425475,523390060,1641836071468,User1
881,212478385,523363544,1641836151000,User1
882,210356006,522542114,1641834311269,User1
883,212486551,523355652,1641836166000,User1
884,212486991,523347473,1641909255102.3333,User1
885,212440357,523362541,1641909325309.0,User1
886,212366046,523359451,1641909395515.6667,User1
887,212487381,523347464,1641909219999,User1
888,212365330,523359418,1641909430619,User1
889,212382635,523362335,1641914703160,User1
890,212360582,523359590,1641914582473,User1
891,212487216,523347364,1641915065752,User1
892,212461338,523363533,1641925955560,User1
893,212487010,523347358,1641925785198.2,User1
894,212470302,523363647,1641925931598.6,User1
895,212470302,523363761,1641926077999.0,User1
896,212555065,523564987,1641926224399.4,User1
897,212536067,523547096,1641926370799.8,User1
898,212487236,523347375,1641925711998,User1
899,212539004,523545990,1641926444000,User1
900,212534236,523545303,1641927735050.8333,User1
901,212554588,523562126,1641928960862.5,User1
902,212487010,523347358,1641930186674.1667,User1
903,212538886,523543702,1641927122145,User1
904,212487228,523347370,1641930799580,User1
905,212486972,523347625,1641995754836.6667,User1
906,212421245,523417091,1641995869894.0,User1
907,212409152,523459205,1641995984951.3333,User1
908,212487005,523347622,1641995697308,User1
909,212409996,523459547,1641996042480,User1
910,211132649,522920443,1641997166197,User1
911,209987040,522321149,1641998759058,User1
912,210048427,522225228,1641999118730,User1
913,212409996,523459547,1641996559941,User1
914,210064645,522219753,1641999226801,User1
915,210048216,522225923,1642010521790,User1
916,209943158,522415065,1642011249045,User1
917,209975651,522432488,1642011491273,User1
918,210061279,522459783,1642011611699,User1
919,210076838,522226434,1642010401374,User1
920,210129545,522488034,1642011988107,User1
921,212022019,523356138,1642015694762,User1
922,210130726,522492252,1642013829321,User1
923,212426372,523479174,1642015936970,User1
924,212427101,523455772,1642016177413,User1
925,212467594,523405800,1642016785671,User1
926,212428760,523480262,1642016023895.6428,User1
927,212426242,523454933,1642016197746.9285,User1
928,212427158,523454971,1642016371598.2144,User1
929,212454280,523425559,1642016545449.5,User1
930,212467346,523405799,1642016719300.7856,User1
931,212474346,523392486,1642016893152.0715,User1
932,212486438,523352775,1642017067003.3572,User1
933,212426372,523479174,1642015936970,User1
934,212486486,523352789,1642017153929,User1
935,212487010,523347358,1642022251968.0,User1
936,212487010,523347358,1642022978686.0,User1
937,212487010,523347396,1642023705404.0,User1
938,212487235,523347372,1642021888609,User1
939,212487236,523347381,1642024068763,User1
940,212487010,523347358,1642080030483.6667,User1
941,212440357,523362541,1642080644501.0,User1
942,212323741,523341026,1642081258518.3333,User1
943,212487226,523347366,1642079723475,User1
944,212323131,523341373,1642081565527,User1
945,212360649,523360023,1642085076925.0,User1
946,212455863,523363037,1642085298555.0,User1
947,212487010,523347282,1642085520185.0,User1
948,212360681,523359603,1642084966110,User1
949,212486706,523347298,1642085631000,User1
950,212487010,523347358,1642087872799.3333,User1
951,212348728,523390121,1642088083850.0,User1
952,212303867,523450775,1642088294900.6667,User1
953,212487188,523347359,1642087767274,User1
954,212527552,523548440,1642088400426,User1
955,212487488,523346443,1642092048000,User1
956,212527465,523548278,1642091621406.9,User1
957,212554588,523562126,1642091847572.7,User1
958,212487125,523346443,1642092073738.5,User1
959,212535820,523503608,1642092299904.3,User1
960,212550258,523504524,1642092526070.1,User1
961,212527931,523548655,1642091508324,User1
962,212550417,523503679,1642092639153,User1
963,212590981,523438797,1642096700000,User1
964,212480469,523377533,1642096811012,User1
965,212536525,523501968,1642096557215.2144,User1
966,212588291,523443565,1642096633645.6428,User1
967,212591648,523439025,1642096710076.0715,User1
968,212486381,523392906,1642096786506.5,User1
969,212481517,523377571,1642096862936.9285,User1
970,212440357,523362541,1642096939367.3572,User1
971,212403583,523380241,1642097015797.7856,User1
972,212535020,523501485,1642096519000,User1
973,212402688,523380213,1642097054013,User1
974,212408676,523381767,1642100383264.6667,User1
975,212455863,523363037,1642100547164.0,User1
976,212487010,523347358,1642100711063.3333,User1
977,212408739,523380670,1642100301315,User1
978,212487233,523347370,1642100793013,User1
979,212487169,523347495,1642147278244,User1
980,212421078,523437247,1642147578671,User1
981,212389519,523468422,1642147757115,User1
982,212348119,523453428,1642147895742,User1
983,212487169,523347495,1642147278244,User1
984,210058073,522286524,1642150510671,User1
985,210058002,522286682,1642150611184.8333,User1
986,210054244,522283325,1642150812212.5,User1
987,210073413,522216949,1642151013240.1667,User1
988,210058073,522286524,1642150510671,User1
989,210074426,522215444,1642151113754,User1
990,210079326,522222480,1642164158097.5,User1
991,210155677,522169685,1642164441174.5,User1
992,210160350,522167358,1642164724251.5,User1
993,210079112,522222416,1642164016559,User1
994,210160677,522166330,1642164865790,User1
995,210165830,522174097,1642170910137,User1
996,210147767,522177798,1642171030170,User1
997,210154609,522179069,1642172816303.1667,User1
998,210122947,522202033,1642172976515.5,User1
999,210081844,522215347,1642173136727.8333,User1
1000,210152866,522178989,1642172736197,User1
1001,210081524,522215174,1642173216834,User1
1002,210073471,522221946,1642177024803.0,User1
1003,210078983,522240447,1642177211537.0,User1
1004,210066719,522291641,1642177398271.0,User1
1005,210070434,522221832,1642176931436,User1
1006,210070364,522292465,1642177491638,User1
1007,210163301,522309014,1642178072200,User1
1008,211575498,523115805,1642179810000,User1
1009,211600133,523127558,1642179861000,User1
1010,210084260,522295616,1642177952156,User1
1011,212140330,523361660,1642180106597,User1
1012,212346986,523444197,1642180426000,User1
1013,212345688,523403538,1642180493000,User1
1014,212140330,523361660,1642180106597,User1
1015,212479161,523385160,1642180914026,User1
1016,212460335,523364499,1642250546174,User1
1017,212348757,523402801,1642250667567,User1
1018,212339726,523476429,1642250789114,User1
1019,212487231,523347369,1642249614403,User1
1020,212532673,523549039,1642250909190,User1
1021,212489430,523392892,1642254269831,User1
1022,212407924,523361314,1642254390332,User1
1023,212538672,523542907,1642253902646,User1
1024,212360621,523359615,1642254994816,User1
1025,211595478,522008323,1641004837846.3333,User3
1026,211666584,521988792,1641005043539.0,User3
1027,211707305,521998558,1641005249231.6667,User3
1028,211595419,522008308,1641004735000,User3
1029,211706298,521999148,1641005352078,User3
1030,211679692,522040940,1641006020999,User3
1031,211350137,522145954,1641006348729,User3
1032,211329230,522143253,1641006364000,User3
1033,211439255,522274684,1641006617941,User3
1034,211303193,522331217,1641006738161,User3
1035,211037262,522228744,1641006978641,User3
1036,210959958,522273869,1641007099863,User3
1037,210921339,522234953,1641007220165,User3
1038,210869349,522226694,1641007341543,User3
1039,210783205,522268282,1641007461802,User3
1040,210668734,522264295,1641007581722,User3
1041,210545553,522385251,1641007837324,User3
1042,210237343,522326327,1641008079177,User3
1043,210171715,522308807,1641008201846,User3
1044,210164579,522311073,1641008240000,User3
1045,210084451,522293344,1641008302000,User3
1046,210082285,522289389,1641008308756,User3
1047,210046471,522285128,1641008397000,User3
1048,211704156,522019741,1641005990000,User3
1049,210020152,522280295,1641008417000,User3
1050,209986141,522333943,1641009051661,User3
1051,209825380,522295071,1641009371236,User3
1052,209715276,522283452,1641009461282,User3
1053,209679469,522287300,1641009519547,User3
1054,209721003,522350440,1641009806425,User3
1055,209720319,522367889,1641009914438,User3
1056,209658282,522446291,1641010045629,User3
1057,209558031,522474624,1641010175904,User3
1058,209480498,522470240,1641010239000,User3
1059,209144692,522512382,1641010605412,User3
1060,209086143,522543483,1641010725449,User3
1061,208969262,522581343,1641010845490,User3
1062,208979647,522498467,1641010965502,User3
1063,208974418,522416860,1641011124774,User3
1064,210036953,522291103,1641008871435,User3
1065,208969246,522581346,1641010845489,User3
1066,209064350,522378883,1641119087501,User3
1067,209105072,522392769,1641119327983,User3
1068,208994350,522405395,1641118786513.3572,User3
1069,209041748,522384986,1641118908386.0715,User3
1070,209064540,522380599,1641119030258.7856,User3
1071,209087467,522389755,1641119152131.5,User3
1072,209105644,522393798,1641119274004.2144,User3
1073,209151325,522399864,1641119395876.9285,User3
1074,209152698,522400588,1641119517749.6428,User3
1075,209004943,522404618,1641118725577,User3
1076,209152311,522400814,1641119578686,User3
1077,209110107,522394218,1641122987626.8333,User3
1078,209087467,522389755,1641123228480.5,User3
1079,209002590,522397079,1641123469334.1667,User3
1080,209110481,522392685,1641122867200,User3
1081,208993501,522405083,1641123589761,User3
1082,208974056,522400284,1641138579331,User3
1083,208960056,522408295,1641138700492,User3
1084,208918858,522318001,1641139302919,User3
1085,208994045,522350655,1641139912408,User3
1086,208994312,522405204,1641138432008.8635,User3
1087,208975391,522396583,1641138618740.5908,User3
1088,208968276,522400474,1641138805472.318,User3
1089,208968029,522406959,1641138992204.0454,User3
1090,208959369,522408332,1641139178935.7727,User3
1091,208962535,522396240,1641139365667.5,User3
1092,208918838,522317657,1641139552399.2273,User3
1093,208965148,522317543,1641139739130.9546,User3
1094,208994503,522351455,1641139925862.682,User3
1095,208985805,522388648,1641140112594.4092,User3
1096,208994827,522407760,1641140299326.1365,User3
1097,209000481,522404731,1641138338643,User3
1098,209008230,522406730,1641140392692,User3
1099,208994426,522405776,1641211006982.5,User3
1100,208995914,522387924,1641211127373.5,User3
1101,208993682,522373123,1641211247764.5,User3
1102,209000695,522405309,1641210946787,User3
1103,208986574,522361549,1641211307960,User3
1104,208993912,522373314,1641212296765,User3
1105,208980789,522363281,1641212099526.4,User3
1106,208993682,522373237,1641212198467.2,User3
1107,208993778,522374382,1641212297408.0,User3
1108,208985805,522388648,1641212396348.8,User3
1109,208994216,522404747,1641212495289.6,User3
1110,208980901,522363963,1641212050056,User3
1111,209000501,522404289,1641212544760,User3
1112,209008037,522407845,1641289248375,User3
1113,208969917,522398072,1641289570486,User3
1114,208950678,522373617,1641289702008,User3
1115,208970396,522292975,1641289944521,User3
1116,209066810,522278314,1641290094823,User3
1117,209008037,522407845,1641289248375,User3
1118,209148373,522290588,1641290184824,User3
1119,208998996,522285229,1641291674909,User3
1120,208965653,522322802,1641291804126,User3
1121,208968636,522345200,1641291839888,User3
1122,208958073,522381714,1641291929993,User3
1123,208972606,522401173,1641292069678,User3
1124,208984014,522405775,1641292136414,User3
1125,209144531,522289574,1641291401095,User3
1126,209007452,522407382,1641292272079,User3
1127,208986607,522399292,1641387744075,User3
1128,208959255,522398262,1641387865299,User3
1129,208959122,522327423,1641388347706,User3
1130,208955212,522304802,1641388561000,User3
1131,209009113,522415847,1641387660713.5908,User3
1132,208995571,522411460,1641387758140.7727,User3
1133,208986396,522398223,1641387855567.9546,User3
1134,208975391,522396583,1641387952995.1365,User3
1135,208962802,522398071,1641388050422.318,User3
1136,208964824,522360916,1641388147849.5,User3
1137,208966789,522327575,1641388245276.682,User3
1138,208965148,522317543,1641388342703.8635,User3
1139,208957519,522304306,1641388440131.0454,User3
1140,208966159,522300987,1641388537558.2273,User3
1141,208970394,522288246,1641388634985.4092,User3
1142,209007693,522408901,1641387612000,User3
1143,208970783,522288264,1641388683699,User3
1144,208973342,522282122,1641389616017,User3
1145,209007593,522409396,1641390406608,User3
1146,212195492,519010735,1641463211000,User3
1147,208994045,522403831,1641461120700.0,User3
1148,212129535,519678268,1641462692100.0,User3
1149,212195396,519010734,1641464263500.0,User3
1150,214197692,516912384,1641465834900.0,User3
1151,218868274,513243026,1641467406300.0,User3
1152,208994057,522403827,1641460335000,User3
1153,218867950,513242403,1641468192000,User3
1154,218886833,513238868,1641479265555.8333,User3
1155,218903369,513234939,1641479305553.5,User3
1156,218908958,513232955,1641479345551.1667,User3
1157,218887305,513239665,1641479245557,User3
1158,218909428,513233572,1641479365550,User3
1159,218998699,513225594,1641482676448,User3
1160,218908939,513232955,1641482302230.2,User3
1161,218919620,513227958,1641482519728.6,User3
1162,218995590,513224411,1641482737227.0,User3
1163,218903369,513234939,1641482954725.4,User3
1164,218875350,513241462,1641483172223.8,User3
1165,218927061,513227132,1641482193481,User3
1166,218874845,513240572,1641483280973,User3
1167,218904896,513221283,1641556424671,User3
1168,219063282,513230553,1641558670782,User3
1169,218877239,513241004,1641556107143.3333,User3
1170,218903579,513233489,1641556230598.0,User3
1171,218911418,513218078,1641556354052.6667,User3
1172,219010028,513226509,1641556477507.3333,User3
1173,219063396,513231315,1641556600962.0,User3
1174,218874797,513241577,1641556724416.6667,User3
1175,218877270,513241097,1641556045416,User3
1176,218985759,513228029,1641556786144,User3
1177,218999328,513224868,1641557808372.1667,User3
1178,218903369,513234939,1641558645092.5,User3
1179,218874797,513241577,1641559481812.8333,User3
1180,218998951,513225517,1641557390012,User3
1181,218874988,513241925,1641559900173,User3
1182,218907260,513244819,1641644953776.8333,User3
1183,218821010,513253250,1641645198538.5,User3
1184,218793392,513263320,1641645443300.1667,User3
1185,218904110,513246047,1641644831396,User3
1186,218791212,513261783,1641645565681,User3
1187,218796062,513261795,1641646114345.3333,User3
1188,218821010,513253250,1641646235326.0,User3
1189,218858222,513245239,1641646356306.6667,User3
1190,218794735,513260890,1641646053855,User3
1191,218857851,513244553,1641646416797,User3
1192,216105938,513524933,1641719638000,User3
1193,208959579,522396126,1641725462000,User3
1194,218856773,513245544,1641718797857.1428,User3
1195,218666992,513223457,1641719841571.4285,User3
1196,216105861,513524856,1641720885285.7144,User3
1197,208413658,519538421,1641721929000.0,User3
1198,208959274,522395324,1641722972714.2856,User3
1199,208967933,522396087,1641724016428.5715,User3
1200,208994636,522406806,1641725060142.8572,User3
1201,218856852,513245705,1641718276000,User3
1202,208994239,522406847,1641725582000,User3
1203,208914051,522317276,1641748244588,User3
1204,208958302,522390556,1641749090405,User3
1205,208991355,522406501,1641747528805.7144,User3
1206,208968830,522319259,1641747804061.1428,User3
1207,208915443,522319946,1641748079316.5715,User3
1208,208944721,522386856,1641748354572.0,User3
1209,208956756,522390670,1641748629827.4285,User3
1210,208960113,522395210,1641748905082.8572,User3
1211,208994255,522404899,1641749180338.2856,User3
1212,208991573,522407325,1641747391178,User3
1213,208994923,522404865,1641749317966,User3
1214,208996240,522408178,1641796774000,User3
1215,208981265,522390589,1641797041702,User3
1216,209265387,522400206,1641797463425,User3
1217,209381890,522395194,1641797643627,User3
1218,209991092,522321902,1641798444785,User3
1219,210007384,522273388,1641798643629,User3
1220,210036703,522258363,1641798767803,User3
1221,210045357,522206940,1641798887826,User3
1222,210067274,522201990,1641799020486,User3
1223,209000052,522409171,1641796758000,User3
1224,210097545,522198735,1641799140893,User3
1225,210073413,522216949,1641818868503.0,User3
1226,210155677,522169685,1641819149375.0,User3
1227,210161476,522167549,1641819430247.0,User3
1228,210073548,522216013,1641818728067,User3
1229,210161787,522166902,1641819570683,User3
1230,210167579,522170551,1641825282006,User3
1231,210145093,522182699,1641825402554,User3
1232,210135078,522192192,1641827462682,User3
1233,210154838,522188110,1641827391071.7,User3
1234,210155048,522199287,1641827488833.1,User3
1235,210133132,522192344,1641827586594.5,User3
1236,210122947,522202033,1641827684355.9,User3
1237,210079898,522216682,1641827782117.3,User3
1238,210154360,522188137,1641827342191,User3
1239,210081104,522217324,1641827830998,User3
1240,210065659,522221504,1641832825229,User3
1241,210044321,522227714,1641832958006,User3
1242,210065659,522221504,1641832825229,User3
1243,209000058,522404744,1641835208334,User3
1244,208994331,522405281,1641910929838.5,User3
1245,208993263,522399940,1641910969987.5,User3
1246,208986778,522398223,1641911010136.5,User3
1247,209004601,522404526,1641910909764,User3
1248,208987161,522400040,1641911030211,User3
1249,208980641,522390680,1641911516107,User3
1250,209008748,522395940,1641911579160,User3
1251,209099719,522391852,1641911730673,User3
1252,209198425,522398228,1641911851830,User3
1253,209359990,522396563,1641911979578,User3
1254,208980641,522390680,1641911516107,User3
1255,210097249,522199635,1641913198468,User3
1256,210046150,522207538,1641920159091,User3
1257,210047683,522224411,1641920279352,User3
1258,210038264,522262400,1641920413571,User3
1259,209989597,522309969,1641920535035,User3
1260,209983597,522337876,1641920657120,User3
1261,210096304,522201856,1641919913503,User3
1262,209416757,522396998,1641921406464,User3
1263,209220696,522409519,1641922009110,User3
1264,209024238,522395617,1641922371911,User3
1265,209415800,522394200,1641921767422,User3
1266,208950500,522398000,1641922492118,User3
1267,208962546,522400307,1641922492118,User3
1268,208999911,522405332,1641922739407,User3
1269,208996334,522415199,1641984589081.6667,User3
1270,209065475,522418746,1641984797233.0,User3
1271,209065761,522457695,1641985005384.3333,User3
1272,208996523,522415192,1641984485006,User3
1273,209067363,522457768,1641985109460,User3
1274,209063529,522457237,1641989909593.6667,User3
1275,209065475,522418746,1641990198571.0,User3
1276,209003982,522416229,1641990487548.3333,User3
1277,209061704,522457107,1641989765105,User3
1278,209003223,522412365,1641990632037,User3
1279,208994293,522405128,1641997811291.6667,User3
1280,208993263,522399940,1641997851413.0,User3
1281,208983745,522398452,1641997891534.3333,User3
1282,209004680,522404354,1641997791231,User3
1283,208983842,522398901,1641997911595,User3
1284,208981198,522398924,1641998206727,User3
1285,209063472,522387202,1641998377816,User3
1286,209103942,522393499,1641998428709,User3
1287,209151467,522387755,1641998549218,User3
1288,209198006,522397829,1641998669247,User3
1289,209394989,522395543,1641998916376,User3
1290,210010795,522281803,1641999913889,User3
1291,210048894,522231391,1642000054387,User3
1292,208981198,522398924,1641998206727,User3
1293,210064661,522219462,1642000188691,User3
1294,211307592,522004767,1642009348093,User3
1295,210069151,522220137,1642008451176,User3
1296,209416997,522392451,1642009865849,User3
1297,209335712,522400105,1642010483360,User3
1298,209162025,522394062,1642010723879,User3
1299,208998028,522395712,1642010966488,User3
1300,208976735,522403509,1642011086738,User3
1301,209417994,522395926,1642010349155,User3
1302,208997811,522404488,1642011208136,User3
1303,209008541,522415885,1642073398628.3333,User3
1304,208993301,522395401,1642073531573.0,User3
1305,208992671,522364234,1642073664517.6667,User3
1306,209007248,522409283,1642073332156,User3
1307,208993025,522363907,1642073730990,User3
1308,208992614,522363853,1642074886661.8333,User3
1309,208993301,522395401,1642075007333.5,User3
1310,208994369,522405471,1642075128005.1667,User3
1311,208992620,522363858,1642074826326,User3
1312,209001032,522404966,1642075188341,User3
1313,209009190,522408714,1642142481663,User3
1314,209009113,522415847,1642142484589.8,User3
1315,209009113,522415847,1642142525215.4,User3
1316,209009113,522415847,1642142565841.0,User3
1317,208995571,522411460,1642142606466.6,User3
1318,208980922,522398681,1642142647092.2,User3
1319,209006600,522411189,1642142464277,User3
1320,208981233,522400141,1642142667405,User3
1321,208972216,522399341,1642143075047,User3
1322,209081075,522404957,1642143209187,User3
1323,208972216,522399341,1642143075047,User3
1324,210095526,522199714,1642144886157,User3
1325,210093517,522210006,1642158284226.1667,User3
1326,210079288,522217102,1642158324382.5,User3
1327,210076828,522218856,1642158364538.8333,User3
1328,210094571,522209291,1642158264148,User3
1329,210078629,522219807,1642158384617,User3
1330,210081539,522215538,1642164195214.5,User3
1331,210155677,522169685,1642164438413.5,User3
1332,210161628,522167587,1642164681612.5,User3
1333,210082089,522215853,1642164073615,User3
1334,210161945,522166899,1642164803212,User3
1335,210166873,522169532,1642170981938.5,User3
1336,210155506,522171516,1642171061951.5,User3
1337,210154361,522183303,1642171141964.5,User3
1338,210167177,522169648,1642170941932,User3
1339,210155255,522183311,1642171181971,User3
1340,210146656,522183036,1642172868487.3333,User3
1341,210122947,522202033,1642173024022.0,User3
1342,210073413,522216949,1642173179556.6667,User3
1343,210146760,522183114,1642172790720,User3
1344,210075562,522215828,1642173257324,User3
1345,210059834,522220231,1642177166748,User3
1346,210046680,522229766,1642177287186,User3
1347,210059834,522220231,1642177166748,User3
1348,209011057,522408546,1642179657616,User3
1349,209004555,522373810,1642240100679,User3
1350,209020939,522364693,1642240222083,User3
1351,209037685,522359352,1642240342495,User3
1352,209106483,522322121,1642240830879,User3
1353,209004554,522396926,1642239870000.5,User3
1354,208995914,522387924,1642239995971.5,User3
1355,209004173,522373580,1642240121942.5,User3
